"","site","date","brood","brood_weight","var"
"1",1,2015-07-15,1,33.5,1.73205080756888
"2",1,2015-07-16,2,69.7416666666667,5.11960568001488
"3",1,2015-07-17,3,109.750362318841,9.94774125089359
"4",1,2015-07-18,3,127.728623188406,18.1669096815647
"5",1,2015-07-19,3,152.226086956522,22.285963962174
"6",1,2015-07-20,3,196.907867494824,29.0884156928916
"7",1,2015-07-21,3,255.562939958592,42.373998238469
"8",1,2015-07-22,3,327.131501831502,59.2307511738104
"9",1,2015-07-23,3,396.369597069597,73.2695573379824
"10",1,2015-07-24,3,478.080013736264,81.074442771066
"11",1,2015-07-25,3,566.577199477352,94.5812462578312
"12",1,2015-07-26,3,687.58612804878,103.86518295842
"13",1,2015-07-27,3,794.83328713969,128.044254269246
"14",1,2015-07-28,3,900.76914983165,145.806630000528
"15",1,2015-07-29,3,995.364983164983,149.006820955255
"16",1,2015-07-30,3,1096.0468013468,153.773317301879
"17",1,2015-07-31,3,1210.59177489178,187.647028514172
"18",1,2015-08-01,1,513.294117647059,115.362344758744
"19",1,2015-08-02,1,522.125,127.961908394647
"20",1,2015-08-03,1,539.555555555556,106.514965655051
"21",1,2015-08-04,1,564.764705882353,104.064973533738
"22",1,2015-08-05,1,577.681818181818,111.557111729774
"23",1,2015-08-06,1,654.333333333333,117.646877896474
"24",1,2015-08-07,1,652.45,130.09732187057
"25",1,2015-08-08,1,701.545454545455,126.553104709795
"26",1,2015-08-09,1,576.96,153.987683490163
"27",1,2015-08-10,1,623.866666666667,123.757173914235
"28",1,2015-08-11,1,714.818181818182,141.872349795031
"29",1,2015-08-12,1,658.571428571429,91.4327752009769
"30",1,2015-08-13,1,692.5,124.801026823886
"31",1,2015-08-14,1,671.714285714286,178.664250161341
"32",1,2015-08-15,1,581.307692307692,134.305239793157
"33",1,2015-08-16,1,659.4,49.2321033473078
"34",1,2015-08-17,1,838.25,35.1318943411823
"35",1,2015-08-18,1,651.5,2.12132034355964
"36",1,2015-08-19,1,NA,NA
"37",1,2015-08-20,1,NA,NA
"38",1,2015-08-21,1,NA,NA
"39",1,2015-08-22,1,NA,NA
"40",1,2015-08-23,1,NA,NA
"41",1,2015-08-24,1,NA,NA
"42",1,2015-08-25,1,NA,NA
"43",1,2015-08-26,1,NA,NA
"44",1,2015-08-27,1,NA,NA
"45",1,2015-08-28,1,NA,NA
"46",1,2015-08-29,1,NA,NA
"47",1,2015-08-30,1,NA,NA
"48",1,2015-08-31,1,NA,NA
"49",1,2015-09-01,1,NA,NA
"50",1,2015-09-02,1,NA,NA
"51",1,2015-09-03,1,NA,NA
"52",1,2015-09-04,1,NA,NA
"53",1,2015-09-05,1,NA,NA
"54",1,2015-09-06,1,NA,NA
"55",1,2015-09-07,1,NA,NA
"56",1,2015-09-08,1,NA,NA
"57",1,2015-09-09,1,NA,NA
"58",1,2015-09-10,1,NA,NA
"59",1,2015-09-11,1,NA,NA
"60",1,2015-09-12,1,NA,NA
"61",1,2015-09-13,1,NA,NA
"62",1,2015-09-14,1,NA,NA
"63",1,2015-09-15,1,NA,NA
"64",1,2015-09-16,1,NA,NA
"65",1,2015-09-17,1,NA,NA
"66",1,2015-09-18,1,NA,NA
"67",1,2015-09-19,1,NA,NA
"68",1,2015-09-20,1,NA,NA
"69",1,2015-09-21,1,NA,NA
"70",1,2015-09-22,1,NA,NA
"71",1,2015-09-23,1,NA,NA
"72",1,2016-07-14,2,67,2.44948974278318
"73",1,2016-07-15,3,105.983333333333,7.02998752756228
"74",1,2016-07-16,3,116.259057971014,12.9886392540027
"75",1,2016-07-17,4,176.465217391304,23.321777300255
"76",1,2016-07-18,4,209.198188405797,25.2381715468911
"77",1,2016-07-19,4,270.128778467909,33.2719551768449
"78",1,2016-07-20,4,356.435403726708,54.9845040352994
"79",1,2016-07-21,4,435.487848383501,71.9615522370589
"80",1,2016-07-22,4,524.855311355311,83.0030914651333
"81",1,2016-07-23,4,647.749404761905,90.7862109979216
"82",1,2016-07-24,4,765.761198405253,113.317792700411
"83",1,2016-07-25,4,924.608449477352,121.683747428768
"84",1,2016-07-26,4,1064.96306818182,150.012823030427
"85",1,2016-07-27,3,952.572390572391,162.09317524744
"86",1,2016-07-28,3,1065.80740740741,138.837063811676
"87",1,2016-07-29,3,1169.07878787879,154.743565842315
"88",1,2016-07-30,3,1282.34415584416,225.494448439377
"89",1,2016-07-31,3,1467.87394957983,217.534982586705
"90",1,2016-08-01,3,1557.54411764706,214.608878167319
"91",1,2016-08-02,3,1601.23611111111,197.648996498827
"92",1,2016-08-03,3,1669.08496732026,181.671338800736
"93",1,2016-08-04,3,1720.12834224599,188.996023957003
"94",1,2016-08-05,3,1886.34848484848,200.31616244094
"95",1,2016-08-06,3,1959.23333333333,218.383639942596
"96",1,2016-08-07,3,2055.54090909091,221.261586772922
"97",1,2016-08-08,3,1855.46545454545,251.873185641151
"98",1,2016-08-09,3,1824.69333333333,233.117744620917
"99",1,2016-08-10,3,2053.50303030303,235.735795686538
"100",1,2016-08-11,3,2031.96103896104,191.957465075647
"101",1,2016-08-12,3,2043.57142857143,198.772596133232
"102",1,2016-08-13,3,2035.92857142857,281.810441374561
"103",1,2016-08-14,3,1834.32967032967,260.761786229327
"104",1,2016-08-15,3,1900.10769230769,151.27953409466
"105",1,2016-08-16,3,2335.9,69.9449783758634
"106",1,2016-08-17,3,2141.25,35.259750424528
"107",1,2016-08-18,3,NA,NA
"108",1,2016-08-19,3,NA,NA
"109",1,2016-08-20,3,NA,NA
"110",1,2016-08-21,3,NA,NA
"111",1,2016-08-22,3,NA,NA
"112",1,2016-08-23,3,NA,NA
"113",1,2016-08-24,3,NA,NA
"114",1,2016-08-25,3,NA,NA
"115",1,2016-08-26,3,NA,NA
"116",1,2016-08-27,3,NA,NA
"117",1,2016-08-28,3,NA,NA
"118",1,2016-08-29,3,NA,NA
"119",1,2016-08-30,3,NA,NA
"120",1,2016-08-31,3,NA,NA
"121",1,2016-09-01,3,NA,NA
"122",1,2016-09-02,3,NA,NA
"123",1,2016-09-03,3,NA,NA
"124",1,2016-09-04,3,NA,NA
"125",1,2016-09-05,3,NA,NA
"126",1,2016-09-06,3,NA,NA
"127",1,2016-09-07,3,NA,NA
"128",1,2016-09-08,3,NA,NA
"129",1,2016-09-09,3,NA,NA
"130",1,2016-09-10,3,NA,NA
"131",1,2016-09-11,3,NA,NA
"132",1,2016-09-12,3,NA,NA
"133",1,2016-09-13,3,NA,NA
"134",1,2016-09-14,3,NA,NA
"135",1,2016-09-15,3,NA,NA
"136",1,2016-09-16,3,NA,NA
"137",1,2016-09-17,3,NA,NA
"138",1,2016-09-18,3,NA,NA
"139",1,2016-09-19,3,NA,NA
"140",1,2016-09-20,3,NA,NA
"141",1,2016-09-21,3,NA,NA
"142",1,2016-09-22,3,NA,NA
"143",1,2016-09-23,1,NA,NA
"144",1,2017-07-09,2,67,2.44948974278318
"145",1,2017-07-10,3,105.983333333333,7.02998752756228
"146",1,2017-07-11,4,149.759057971014,13.1036159006062
"147",1,2017-07-12,4,179.206884057971,23.7511191054554
"148",1,2017-07-13,4,212.965217391304,26.2011857439191
"149",1,2017-07-14,4,281.5983436853,35.6139699977058
"150",1,2017-07-15,4,365.696273291925,54.5807161668706
"151",1,2017-07-16,4,459.439194139194,73.5584528601435
"152",1,2017-07-17,4,550.298168498168,87.468812223952
"153",1,2017-07-18,4,669.923763736264,94.6636221541757
"154",1,2017-07-19,4,787.382077526132,114.981403362867
"155",1,2017-07-20,4,962.52362804878,122.11758840418
"156",1,2017-07-21,4,1093.9241962306,156.175612566297
"157",1,2017-07-22,4,1227.50989057239,174.352879610473
"158",1,2017-07-23,4,1364.89831649832,165.140004835105
"159",1,2017-07-24,4,1495.81952861953,181.892617898441
"160",1,2017-07-25,4,1651.87748917749,236.465504424485
"161",1,2017-07-26,4,1867.64667685256,238.243908591431
"162",1,2017-07-27,4,1998.82983193277,258.382464692871
"163",1,2017-07-28,4,2114.53022875817,228.852783258646
"164",1,2017-07-29,4,2191.20996732026,222.213242948416
"165",1,2017-07-30,2,1142.44652406417,152.559850203344
"166",1,2017-07-31,2,1232.01515151515,162.128890257958
"167",1,2017-08-01,2,1306.78333333333,175.402682524192
"168",1,2017-08-02,2,1353.99545454545,181.496560489677
"169",1,2017-08-03,2,1278.50545454545,199.318576601267
"170",1,2017-08-04,2,1200.82666666667,197.55516890708
"171",1,2017-08-05,2,1338.68484848485,188.264711859662
"172",1,2017-08-06,2,1373.38961038961,168.783044223394
"173",1,2017-08-07,2,1351.07142857143,154.710208704043
"174",1,2017-08-08,2,1364.21428571429,217.936253482551
"175",1,2017-08-09,2,1253.02197802198,223.514678984651
"176",1,2017-08-10,2,1240.70769230769,143.04438973933
"177",1,2017-08-11,2,1497.65,60.481815448943
"178",1,2017-08-12,2,1489.75,35.1958804407561
"179",1,2017-08-13,2,NA,NA
"180",1,2017-08-14,2,NA,NA
"181",1,2017-08-15,2,NA,NA
"182",1,2017-08-16,2,NA,NA
"183",1,2017-08-17,2,NA,NA
"184",1,2017-08-18,2,NA,NA
"185",1,2017-08-19,2,NA,NA
"186",1,2017-08-20,2,NA,NA
"187",1,2017-08-21,2,NA,NA
"188",1,2017-08-22,2,NA,NA
"189",1,2017-08-23,2,NA,NA
"190",1,2017-08-24,2,NA,NA
"191",1,2017-08-25,2,NA,NA
"192",1,2017-08-26,2,NA,NA
"193",1,2017-08-27,2,NA,NA
"194",1,2017-08-28,2,NA,NA
"195",1,2017-08-29,2,NA,NA
"196",1,2017-08-30,2,NA,NA
"197",1,2017-08-31,2,NA,NA
"198",1,2017-09-01,2,NA,NA
"199",1,2017-09-02,2,NA,NA
"200",1,2017-09-03,2,NA,NA
"201",1,2017-09-04,2,NA,NA
"202",1,2017-09-05,2,NA,NA
"203",1,2017-09-06,2,NA,NA
"204",1,2017-09-07,2,NA,NA
"205",1,2017-09-08,2,NA,NA
"206",1,2017-09-09,2,NA,NA
"207",1,2017-09-10,2,NA,NA
"208",1,2017-09-11,2,NA,NA
"209",1,2017-09-12,2,NA,NA
"210",1,2017-09-13,2,NA,NA
"211",1,2017-09-14,2,NA,NA
"212",1,2017-09-15,2,NA,NA
"213",1,2017-09-16,2,NA,NA
"214",1,2017-09-17,2,NA,NA
"215",1,2017-09-18,1,NA,NA
"216",3,2016-07-15,1,33.5,1.73205080756888
"217",3,2016-07-16,2,69.7416666666667,5.11960568001488
"218",3,2016-07-17,3,109.750362318841,9.94774125089359
"219",3,2016-07-18,3,127.728623188406,18.1669096815647
"220",3,2016-07-19,3,152.226086956522,22.285963962174
"221",3,2016-07-20,3,196.907867494824,29.0884156928916
"222",3,2016-07-21,3,255.562939958592,42.373998238469
"223",3,2016-07-22,3,327.131501831502,59.2307511738104
"224",3,2016-07-23,3,396.369597069597,73.2695573379824
"225",3,2016-07-24,3,478.080013736264,81.074442771066
"226",3,2016-07-25,3,566.577199477352,94.5812462578312
"227",3,2016-07-26,3,687.58612804878,103.86518295842
"228",3,2016-07-27,3,794.83328713969,128.044254269246
"229",3,2016-07-28,3,900.76914983165,145.806630000528
"230",3,2016-07-29,3,995.364983164983,149.006820955255
"231",3,2016-07-30,3,1096.0468013468,153.773317301879
"232",3,2016-07-31,3,1210.59177489178,187.647028514172
"233",3,2016-08-01,3,1354.3525592055,208.450688155944
"234",3,2016-08-02,3,1476.70483193277,224.471040583775
"235",3,2016-08-03,3,1574.97467320261,202.554087830219
"236",3,2016-08-04,1,564.764705882353,104.064973533738
"237",3,2016-08-05,1,577.681818181818,111.557111729774
"238",3,2016-08-06,1,654.333333333333,117.646877896474
"239",3,2016-08-07,1,652.45,130.09732187057
"240",3,2016-08-08,1,701.545454545455,126.553104709795
"241",3,2016-08-09,1,576.96,153.987683490163
"242",3,2016-08-10,1,623.866666666667,123.757173914235
"243",3,2016-08-11,1,714.818181818182,141.872349795031
"244",3,2016-08-12,1,658.571428571429,91.4327752009769
"245",3,2016-08-13,1,692.5,124.801026823886
"246",3,2016-08-14,1,671.714285714286,178.664250161341
"247",3,2016-08-15,1,581.307692307692,134.305239793157
"248",3,2016-08-16,1,659.4,49.2321033473078
"249",3,2016-08-17,1,838.25,35.1318943411823
"250",3,2016-08-18,1,651.5,2.12132034355964
"251",3,2016-08-19,1,NA,NA
"252",3,2016-08-20,1,NA,NA
"253",3,2016-08-21,1,NA,NA
"254",3,2016-08-22,1,NA,NA
"255",3,2016-08-23,1,NA,NA
"256",3,2016-08-24,1,NA,NA
"257",3,2016-08-25,1,NA,NA
"258",3,2016-08-26,1,NA,NA
"259",3,2016-08-27,1,NA,NA
"260",3,2016-08-28,1,NA,NA
"261",3,2016-08-29,1,NA,NA
"262",3,2016-08-30,1,NA,NA
"263",3,2016-08-31,1,NA,NA
"264",3,2016-09-01,1,NA,NA
"265",3,2016-09-02,1,NA,NA
"266",3,2016-09-03,1,NA,NA
"267",3,2016-09-04,1,NA,NA
"268",3,2016-09-05,1,NA,NA
"269",3,2016-09-06,1,NA,NA
"270",3,2016-09-07,1,NA,NA
"271",3,2016-09-08,1,NA,NA
"272",3,2016-09-09,1,NA,NA
"273",3,2016-09-10,1,NA,NA
"274",3,2016-09-11,1,NA,NA
"275",3,2016-09-12,1,NA,NA
"276",3,2016-09-13,1,NA,NA
"277",3,2016-09-14,1,NA,NA
"278",3,2016-09-15,1,NA,NA
"279",3,2016-09-16,1,NA,NA
"280",3,2016-09-17,1,NA,NA
"281",3,2016-09-18,1,NA,NA
"282",3,2016-09-19,1,NA,NA
"283",3,2016-09-20,1,NA,NA
"284",3,2016-09-21,1,NA,NA
"285",3,2016-09-22,1,NA,NA
"286",3,2016-09-23,1,NA,NA
"287",4,2013-07-12,1,33.5,1.73205080756888
"288",4,2013-07-13,2,69.7416666666667,5.11960568001488
"289",4,2013-07-14,3,109.750362318841,9.94774125089359
"290",4,2013-07-15,4,161.228623188406,18.2492905993118
"291",4,2013-07-16,4,188.467753623188,22.8007577076325
"292",4,2013-07-17,4,236.916563146998,30.3130849831941
"293",4,2013-07-18,4,307.041200828157,45.0514681014634
"294",4,2013-07-19,4,387.870632266284,60.81216843098
"295",4,2013-07-20,4,481.060073260073,76.0963005932544
"296",4,2013-07-21,4,588.213347069597,88.0713581206375
"297",4,2013-07-22,4,698.884891785044,104.154578613946
"298",4,2013-07-23,4,841.514699477352,114.325593417883
"299",4,2013-07-24,4,986.67703713969,137.052789610708
"300",4,2013-07-25,4,1121.57402788043,159.795758165605
"301",4,2013-07-26,4,1270.30248316498,162.258318300967
"302",4,2013-07-27,4,1395.13771043771,177.88120761653
"303",4,2013-07-28,4,1537.33251563252,210.596202687873
"304",4,2013-07-29,4,1723.88589253883,220.272281275774
"305",4,2013-07-30,4,1876.4775592055,244.59341649498
"306",4,2013-07-31,4,2016.26038748833,248.460632634749
"307",4,2013-08-01,4,2139.73937908497,227.722807846095
"308",4,2013-08-02,4,2204.12707961973,225.818944737955
"309",4,2013-08-03,4,2336.33541295306,220.137987819802
"310",4,2013-08-04,4,2449.2298573975,232.466360858403
"311",4,2013-08-05,4,2586.01060606061,243.365524521983
"312",4,2013-08-06,4,2585.28878787879,265.507054548533
"313",4,2013-08-07,4,2554.82212121212,268.270472157276
"314",4,2013-08-08,4,2617.1903030303,274.174208688485
"315",4,2013-08-09,4,2574.21627705628,259.837950998735
"316",4,2013-08-10,4,2689.75627705628,243.677759364392
"317",4,2013-08-11,4,2737.6038961039,275.65182132416
"318",4,2013-08-12,4,2604.09340659341,271.834619573851
"319",4,2013-08-13,4,2604.92197802198,260.68737602329
"320",4,2013-08-14,4,2750.67197802198,231.55315096455
"321",4,2013-08-15,4,2730.45769230769,147.310717315128
"322",4,2013-08-16,4,NA,NA
"323",4,2013-08-17,4,NA,NA
"324",4,2013-08-18,4,NA,NA
"325",4,2013-08-19,4,NA,NA
"326",4,2013-08-20,4,NA,NA
"327",4,2013-08-21,4,NA,NA
"328",4,2013-08-22,4,NA,NA
"329",4,2013-08-23,4,NA,NA
"330",4,2013-08-24,4,NA,NA
"331",4,2013-08-25,4,NA,NA
"332",4,2013-08-26,4,NA,NA
"333",4,2013-08-27,4,NA,NA
"334",4,2013-08-28,4,NA,NA
"335",4,2013-08-29,4,NA,NA
"336",4,2013-08-30,4,NA,NA
"337",4,2013-08-31,4,NA,NA
"338",4,2013-09-01,4,NA,NA
"339",4,2013-09-02,4,NA,NA
"340",4,2013-09-03,4,NA,NA
"341",4,2013-09-04,4,NA,NA
"342",4,2013-09-05,4,NA,NA
"343",4,2013-09-06,4,NA,NA
"344",4,2013-09-07,4,NA,NA
"345",4,2013-09-08,4,NA,NA
"346",4,2013-09-09,4,NA,NA
"347",4,2013-09-10,4,NA,NA
"348",4,2013-09-11,4,NA,NA
"349",4,2013-09-12,4,NA,NA
"350",4,2013-09-13,4,NA,NA
"351",4,2013-09-14,4,NA,NA
"352",4,2013-09-15,4,NA,NA
"353",4,2013-09-16,4,NA,NA
"354",4,2013-09-17,4,NA,NA
"355",4,2013-09-18,4,NA,NA
"356",4,2013-09-19,4,NA,NA
"357",4,2013-09-20,4,NA,NA
"358",4,2013-09-21,3,NA,NA
"359",4,2013-09-22,2,NA,NA
"360",4,2013-09-23,1,NA,NA
"361",4,2015-07-11,1,33.5,1.73205080756888
"362",4,2015-07-12,2,69.7416666666667,5.11960568001488
"363",4,2015-07-13,3,109.750362318841,9.94774125089359
"364",4,2015-07-14,3,127.728623188406,18.1669096815647
"365",4,2015-07-15,3,152.226086956522,22.285963962174
"366",4,2015-07-16,3,196.907867494824,29.0884156928916
"367",4,2015-07-17,3,255.562939958592,42.373998238469
"368",4,2015-07-18,3,327.131501831502,59.2307511738104
"369",4,2015-07-19,3,396.369597069597,73.2695573379824
"370",4,2015-07-20,3,478.080013736264,81.074442771066
"371",4,2015-07-21,3,566.577199477352,94.5812462578312
"372",4,2015-07-22,3,687.58612804878,103.86518295842
"373",4,2015-07-23,3,794.83328713969,128.044254269246
"374",4,2015-07-24,3,900.76914983165,145.806630000528
"375",4,2015-07-25,3,995.364983164983,149.006820955255
"376",4,2015-07-26,3,1096.0468013468,153.773317301879
"377",4,2015-07-27,3,1210.59177489178,187.647028514172
"378",4,2015-07-28,3,1354.3525592055,208.450688155944
"379",4,2015-07-29,3,1476.70483193277,224.471040583775
"380",4,2015-07-30,3,1574.97467320261,202.554087830219
"381",4,2015-07-31,3,1626.44526143791,196.339518755329
"382",4,2015-08-01,3,1682.00207961973,186.064359302268
"383",4,2015-08-02,3,1796.7798573975,192.653304598843
"384",4,2015-08-03,3,1884.46515151515,207.872774105153
"385",4,2015-08-04,3,2008.32878787879,216.290983049157
"386",4,2015-08-05,3,1930.95545454545,238.019344037937
"387",4,2015-08-06,3,1902.37212121212,234.614008690004
"388",4,2015-08-07,3,1915.64484848485,243.219671075899
"389",4,2015-08-08,3,1997.25627705628,209.292986295657
"390",4,2015-08-09,3,2065.88961038961,209.911915606552
"391",4,2015-08-10,3,2022.78571428571,236.339084712967
"392",4,2015-08-11,3,1945.52197802198,255.996304695806
"393",4,2015-08-12,3,1912.42197802198,228.872479170414
"394",4,2015-08-13,3,2078.95769230769,147.295442685432
"395",4,2015-08-14,3,2149.15,60.5190052793335
"396",4,2015-08-15,3,NA,NA
"397",4,2015-08-16,3,NA,NA
"398",4,2015-08-17,3,NA,NA
"399",4,2015-08-18,3,NA,NA
"400",4,2015-08-19,3,NA,NA
"401",4,2015-08-20,3,NA,NA
"402",4,2015-08-21,3,NA,NA
"403",4,2015-08-22,3,NA,NA
"404",4,2015-08-23,3,NA,NA
"405",4,2015-08-24,3,NA,NA
"406",4,2015-08-25,3,NA,NA
"407",4,2015-08-26,3,NA,NA
"408",4,2015-08-27,3,NA,NA
"409",4,2015-08-28,3,NA,NA
"410",4,2015-08-29,3,NA,NA
"411",4,2015-08-30,3,NA,NA
"412",4,2015-08-31,3,NA,NA
"413",4,2015-09-01,3,NA,NA
"414",4,2015-09-02,3,NA,NA
"415",4,2015-09-03,3,NA,NA
"416",4,2015-09-04,3,NA,NA
"417",4,2015-09-05,3,NA,NA
"418",4,2015-09-06,3,NA,NA
"419",4,2015-09-07,3,NA,NA
"420",4,2015-09-08,3,NA,NA
"421",4,2015-09-09,3,NA,NA
"422",4,2015-09-10,3,NA,NA
"423",4,2015-09-11,3,NA,NA
"424",4,2015-09-12,3,NA,NA
"425",4,2015-09-13,3,NA,NA
"426",4,2015-09-14,3,NA,NA
"427",4,2015-09-15,3,NA,NA
"428",4,2015-09-16,3,NA,NA
"429",4,2015-09-17,3,NA,NA
"430",4,2015-09-18,3,NA,NA
"431",4,2015-09-19,3,NA,NA
"432",4,2015-09-20,2,NA,NA
"433",4,2015-09-21,1,NA,NA
"434",4,2016-07-15,1,33.5,1.73205080756888
"435",4,2016-07-16,1,36.2416666666667,4.81771339110584
"436",4,2016-07-17,2,73.5086956521739,8.70328637216364
"437",4,2016-07-18,2,87.7199275362319,16.0402435674225
"438",4,2016-07-19,2,100.747826086957,16.2044789592236
"439",4,2016-07-20,2,136.168737060041,25.6183134272814
"440",4,2016-07-21,2,170.872463768116,37.0585590011099
"441",4,2016-07-22,2,216.998168498169,48.2160039202663
"442",4,2016-07-23,2,264.061904761905,58.8715884781428
"443",4,2016-07-24,2,324.151442307692,65.5034364844607
"444",4,2016-07-25,2,374.733449477352,80.9782443312698
"445",4,2016-07-26,2,466.78125,80.7023249688405
"446",4,2016-07-27,2,519.89578713969,110.772748836077
"447",4,2016-07-28,2,601.678240740741,115.169798311102
"448",4,2016-07-29,2,668.624242424242,114.296454078147
"449",4,2016-07-30,2,726.513468013468,136.3013008312
"450",4,2016-07-31,2,810.819047619048,160.538830126155
"451",4,2016-08-01,2,913.066844919786,150.821622853486
"452",4,2016-08-02,2,963.410714285714,192.558504025471
"453",4,2016-08-03,2,1052.84967320261,157.015631377045
"454",4,2016-08-04,2,1086.88970588235,164.935650229347
"455",4,2016-08-05,2,1117.23737373737,154.241457092398
"456",4,2016-08-06,2,1219.09803921569,157.067840742035
"457",4,2016-08-07,2,1230.13181818182,171.377659965889
"458",4,2016-08-08,2,1355.87878787879,172.790266480714
"459",4,2016-08-09,2,1229.41,201.587499177309
"460",4,2016-08-10,2,1325.41212121212,177.007136598857
"461",4,2016-08-11,2,1291.77818181818,209.379966336396
"462",4,2016-08-12,2,1282.4380952381,153.869394215323
"463",4,2016-08-13,2,1407.31818181818,188.952533543903
"464",4,2016-08-14,2,1330.28571428571,200.700938380135
"465",4,2016-08-15,2,1273.80769230769,183.339013121031
"466",4,2016-08-16,2,1331.11428571429,185.323269682235
"467",4,2016-08-17,2,1419.55769230769,138.824160130351
"468",4,2016-08-18,2,1310.9,49.2777840410869
"469",4,2016-08-19,2,NA,NA
"470",4,2016-08-20,2,NA,NA
"471",4,2016-08-21,2,NA,NA
"472",4,2016-08-22,2,NA,NA
"473",4,2016-08-23,2,NA,NA
"474",4,2016-08-24,2,NA,NA
"475",4,2016-08-25,2,NA,NA
"476",4,2016-08-26,2,NA,NA
"477",4,2016-08-27,2,NA,NA
"478",4,2016-08-28,2,NA,NA
"479",4,2016-08-29,2,NA,NA
"480",4,2016-08-30,2,NA,NA
"481",4,2016-08-31,2,NA,NA
"482",4,2016-09-01,2,NA,NA
"483",4,2016-09-02,2,NA,NA
"484",4,2016-09-03,2,NA,NA
"485",4,2016-09-04,2,NA,NA
"486",4,2016-09-05,2,NA,NA
"487",4,2016-09-06,2,NA,NA
"488",4,2016-09-07,2,NA,NA
"489",4,2016-09-08,2,NA,NA
"490",4,2016-09-09,2,NA,NA
"491",4,2016-09-10,2,NA,NA
"492",4,2016-09-11,2,NA,NA
"493",4,2016-09-12,2,NA,NA
"494",4,2016-09-13,2,NA,NA
"495",4,2016-09-14,2,NA,NA
"496",4,2016-09-15,2,NA,NA
"497",4,2016-09-16,2,NA,NA
"498",4,2016-09-17,2,NA,NA
"499",4,2016-09-18,2,NA,NA
"500",4,2016-09-19,2,NA,NA
"501",4,2016-09-20,2,NA,NA
"502",4,2016-09-21,2,NA,NA
"503",4,2016-09-22,2,NA,NA
"504",4,2016-09-23,2,NA,NA
"505",4,2016-09-24,1,NA,NA
"506",4,2016-09-25,1,NA,NA
"507",5,2017-07-15,1,33.5,1.73205080756888
"508",5,2017-07-16,2,69.7416666666667,5.11960568001488
"509",5,2017-07-17,3,109.750362318841,9.94774125089359
"510",5,2017-07-18,3,127.728623188406,18.1669096815647
"511",5,2017-07-19,4,185.726086956522,22.3531695677217
"512",5,2017-07-20,4,233.149534161491,29.4846789000881
"513",5,2017-07-21,4,295.571635610766,43.22386979887
"514",5,2017-07-22,4,378.609762701067,61.1748390761859
"515",5,2017-07-23,4,457.10872750438,74.5537790938053
"516",5,2017-07-24,4,562.77048992674,83.6378156225633
"517",5,2017-07-25,4,676.710532810685,100.643484609085
"518",5,2017-07-26,4,819.893820356473,112.652298394441
"519",5,2017-07-27,4,948.761858568261,136.666367957638
"520",5,2017-07-28,4,1092.61289983165,153.778117561702
"521",5,2017-07-29,4,1216.16986121376,162.721060919603
"522",5,2017-07-30,4,1370.9843013468,166.646218921075
"523",5,2017-07-31,4,1509.68268398268,207.862690782375
"524",5,2017-08-01,4,1681.09329994624,229.327370082683
"525",5,2017-08-02,4,1846.23816526611,235.489780174236
"526",5,2017-08-03,4,1974.74740047534,224.648280270862
"527",5,2017-08-04,4,2067.73097572362,243.420899056761
"528",5,2017-08-05,4,2195.29619726679,218.925595558854
"529",5,2017-08-06,4,2318.9048573975,231.278070237657
"530",5,2017-08-07,4,2424.02070707071,233.573389157816
"531",5,2017-08-08,4,2573.09349376114,240.023557312503
"532",5,2017-08-09,4,2508.63727272727,262.865359668669
"533",5,2017-08-10,4,2556.70545454545,262.458608074456
"534",5,2017-08-11,4,2568.09484848485,275.828065207591
"535",5,2017-08-12,4,2698.80173160173,244.579726110409
"536",5,2017-08-13,4,2642.84961038961,260.33674151045
"537",5,2017-08-14,4,2646.65238095238,266.780810888267
"538",5,2017-08-15,4,2660.34015984016,292.680494147238
"539",5,2017-08-16,4,2570.99340659341,246.460065938813
"540",5,2017-08-17,4,2771.45769230769,193.057617648705
"541",5,2017-08-18,4,2820.86428571429,188.635797996335
"542",5,2017-08-19,4,NA,NA
"543",5,2017-08-20,4,NA,NA
"544",5,2017-08-21,4,NA,NA
"545",5,2017-08-22,4,NA,NA
"546",5,2017-08-23,4,NA,NA
"547",5,2017-08-24,4,NA,NA
"548",5,2017-08-25,4,NA,NA
"549",5,2017-08-26,4,NA,NA
"550",5,2017-08-27,4,NA,NA
"551",5,2017-08-28,4,NA,NA
"552",5,2017-08-29,4,NA,NA
"553",5,2017-08-30,4,NA,NA
"554",5,2017-08-31,4,NA,NA
"555",5,2017-09-01,4,NA,NA
"556",5,2017-09-02,4,NA,NA
"557",5,2017-09-03,4,NA,NA
"558",5,2017-09-04,4,NA,NA
"559",5,2017-09-05,4,NA,NA
"560",5,2017-09-06,4,NA,NA
"561",5,2017-09-07,4,NA,NA
"562",5,2017-09-08,4,NA,NA
"563",5,2017-09-09,4,NA,NA
"564",5,2017-09-10,4,NA,NA
"565",5,2017-09-11,4,NA,NA
"566",5,2017-09-12,4,NA,NA
"567",5,2017-09-13,4,NA,NA
"568",5,2017-09-14,4,NA,NA
"569",5,2017-09-15,4,NA,NA
"570",5,2017-09-16,4,NA,NA
"571",5,2017-09-17,4,NA,NA
"572",5,2017-09-18,4,NA,NA
"573",5,2017-09-19,4,NA,NA
"574",5,2017-09-20,4,NA,NA
"575",5,2017-09-21,4,NA,NA
"576",5,2017-09-22,4,NA,NA
"577",5,2017-09-23,4,NA,NA
"578",5,2017-09-24,3,NA,NA
"579",5,2017-09-25,2,NA,NA
"580",5,2017-09-26,1,NA,NA
